Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Zagreb i Zagrebačka,Zagreb,Smart Flex d.o.o.,Radnik na deklariranju i/li skeniranju proizvoda (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/538998/Radnik-na-deklariranju-ili-skeniranju-proizvoda-mz/
Zagreb i Zagrebačka,Zagreb,Roto Dinamic d.o.o.,Regionalni direktor logistike (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538754/Regionalni-direktor-logistike-mz/
Karlovačka,"Stuttgart, Dortmund, Njemačka",IMV INTERNATIONAL d.o.o,Elektroinstalater / električar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540540/Elektroinstalater-elektricar-mz/
Karlovačka,"Stuttgart, Leipzig, Njemačka",IMV INTERNATIONAL d.o.o.,Bravar / Monter (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540541/Bravar-Monter-mz/
Koprivničko-križevačka,Zaprešić,Electus DGS d.o.o.,Skladištar (m/ž),06.09.2021.,https://www.moj-posao.net/Posao/529918/Skladistar-mz/
Koprivničko-križevačka,Hvar,"DVA RIBARA, ugostiteljski obrt",Kuhar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540493/Kuhar-mz/
Virovitičko-podravska,Dubrovnik,"Nautika d.o.o. - Restoran Dubravka, Restoran Panorama, Restoran Nautika i Gradska kavana Arsenal",Samostalni kuhar (m/ž),23.09.2021.,https://www.moj-posao.net/Posao/539711/Samostalni-kuhar-mz/
Zadarska,Zadar,"NOVI VAL d.o.o. za tjelesnu i tehničku zaštitu, graditeljstvo i poslovne usluge",Građevinski tehničar (m/ž),03.09.2021.,https://www.moj-posao.net/Posao/538676/Gradjevinski-tehnicar-mz/
Zadarska,Starigrad,ALFA KOIĆ j.d.o.o. za stočarstvo,Pastir (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/538631/Pastir-mz/
Zadarska,Zadarska županija,"ErgoCorp d.o.o. za usluge, proizvodnju i trgovinu",Tesar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538541/Tesar-mz/
Krapinsko-zagorska,Dubrovnik,Bosančica Dubrovnik,Kuhar (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/540778/Kuhar-mz/
Krapinsko-zagorska,Austrija,Euro Career j.d.o.o.,Sobar / Sobarica,27.09.2021.,https://www.moj-posao.net/Posao/540352/Sobar-Sobarica/
Varaždinska,"Eggstätt, Njemačka",Altenpflegeheim Seniorenfamilie Hering,Krankenschwestern / Krankenpfleger (m/f),26.09.2021.,https://www.moj-posao.net/Posao/540766/Krankenschwestern-Krankenpfleger-mf/
Varaždinska,Nin,DIAMOND EVENT j.d.o.o. za ugostiteljstvo i turizam,Pomoćni kuhar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540837/Pomocni-kuhar-mz/
Varaždinska,Ludbreg,"TP VARAŽDIN društvo s ograničenom odgovornošću za trgovinu, proizvodnju, ugostiteljstvo i pružanje usluga",Mesar (m/ž),30.08.2021.,https://www.moj-posao.net/Poslovac/75445/Mesar-mz/
Inozemstvo,Buzet,MyStore društvo s ograničenom odgovornošću za trgovinu i usluge,Prodavač -skladištar (m/ž),20.09.2021.,https://www.moj-posao.net/Posao/540576/Prodavac-skladistar-mz/
Inozemstvo,"Stuttgart, Dortmund, Njemačka",IMV INTERNATIONAL d.o.o,Elektroinstalater / električar (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540540/Elektroinstalater-elektricar-mz/
Inozemstvo,"Stuttgart, Leipzig, Njemačka",IMV INTERNATIONAL d.o.o.,Bravar / Monter (m/ž),02.09.2021.,https://www.moj-posao.net/Posao/540541/Bravar-Monter-mz/
Primorsko-goranska,"Hrvatska, inozemstvo",FRACASSO RI d. o. o. za proizvodnju i trgovinu,Monter (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539773/Monter-mz/
Primorsko-goranska,Kukuljanovo,Oreco d.o.o.,Mehaničar / Mehatroničar / Elektromehaničar (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539673/Mehanicar-Mehatronicar-Elektromehanicar-mz/
Primorsko-goranska,Viškovo,NS AGRO TRADE d.o.o.,Skladišni radnik u vrtnom centru (m/ž),30.08.2021.,https://www.moj-posao.net/Posao/539510/Skladisni-radnik-u-vrtnom-centru-mz/
Zagreb i Zagrebačka,Zagreb,Roto Dinamic d.o.o.,Voditelj shopa (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538753/Voditelj-shopa-mz/
Zagreb i Zagrebačka,Samobor,Roto Dinamic d.o.o.,Specijalist za poslovne aplikacije (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538752/Specijalist-za-poslovne-aplikacije-mz/
