Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Inozemstvo,"Beograd, Srbija",Herc Gradnja d.o.o.,Moler,11.08.2021.,http://poslovi.infostud.com/posao/Moler/Herc-Gradnja-d.o.o./368841
Inozemstvo,"Novi Sad, Srbija",NIS - Naftna Industrija Srbije,Specijalista za analizu efikasnosti hemikalija,13.08.2021.,http://poslovi.infostud.com/posao/Specijalista-za-analizu-efikasnosti-hemikalija/NIS-Naftna-Industrija-Srbije/377235
Inozemstvo,"Beograd, Srbija",The International School of Belgrade,Substitute Teacher,13.08.2021.,http://poslovi.infostud.com/posao/Substitute-Teacher/The-International-School-of-Belgrade/376763
Zagreb i Zagrebačka,"Ulm, Njemačka",MANPOWER savjetovanje d.o.o.,Fasader (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/536936/Fasader-mz/
Zagreb i Zagrebačka,"Ulm, Njemačka",MANPOWER savjetovanje d.o.o.,Maler (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/536937/Maler-mz/
Zagreb i Zagrebačka,Split,AQUA MURUS j.d.o.o. za građenje,Zidar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536957/Zidar-mz/
Zagreb i Zagrebačka,Split,AQUA MURUS j.d.o.o. za građenje,Soboslikar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536956/Soboslikar-mz/
Zagreb i Zagrebačka,Split,AQUA MURUS j.d.o.o. za građenje,Monter suhe gradnje (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536955/Monter-suhe-gradnje-mz/
Zagreb i Zagrebačka,Split,AQUA MURUS j.d.o.o. za građenje,Fasader (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536950/Fasader-mz/
Zagreb i Zagrebačka,Zagreb,"ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Cjevar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536875/Cjevar-mz/
Zagreb i Zagrebačka,Njemačka,"Direkt marketing, Andrej Ljubec s.p.",Zidar - tesar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536844/Zidar-tesar-mz/
Zagreb i Zagrebačka,Njemačka,"Direkt marketing, Andrej Ljubec s.p.",Voznik TGM (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536843/Voznik-TGM-mz/
Zagreb i Zagrebačka,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Negovalec (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536842/Negovalec-mz/
Inozemstvo,"Zrenjanin, Srbija",NIS - Naftna Industrija Srbije,Odgovorni izvođač mašinsko - montažnih radova,13.08.2021.,http://poslovi.infostud.com/posao/Odgovorni-izvodjac-masinsko-montaznih-radova/NIS-Naftna-Industrija-Srbije/376378
Inozemstvo,"Beograd, Srbija",Telenor d.o.o.,Home Telco Solution Advisor,13.08.2021.,http://poslovi.infostud.com/posao/Home-Telco-Solution-Advisor/Telenor-d.o.o./375838
Inozemstvo,"Bor, Čačak, Jagodina, Kikinda, Kragujevac, Kraljevo, Kruševac, Leskovac, Niš, Novi Sad, Požarevac, Smederevo, Sombor, Subotica, Užice, Valjevo, Vrnjačka Banja, Zrenjanin, Srbija",Telenor d.o.o.,Home Telco Solution Advisor,13.08.2021.,http://poslovi.infostud.com/posao/Home-Telco-Solution-Advisor/Telenor-d.o.o./375837
Inozemstvo,"Beograd, Srbija",Telenor d.o.o.,Sales Leadership Coach,13.08.2021.,http://poslovi.infostud.com/posao/Sales-Leadership-Coach/Telenor-d.o.o./375777
Inozemstvo,"Subotica, Srbija",Telenor d.o.o.,Agent napredne tehničke podrške,13.08.2021.,http://poslovi.infostud.com/posao/Agent-napredne-tehnicke-podrske/Telenor-d.o.o./375740
Inozemstvo,"Remote, Srbija",Heads Talent Solutions,Group SAP Logistics Business Analyst,13.08.2021.,http://poslovi.infostud.com/posao/Group-SAP-Logistics-Business-Analyst/Heads-Talent-Solutions/375498
Inozemstvo,"Rad od kuće, Srbija",Workforce,Trade Marketing Analyst (ruski jezik),13.08.2021.,http://poslovi.infostud.com/posao/Trade-Marketing-Analyst-ruski-jezik/Workforce/375497
Inozemstvo,"Čačak, Srbija",Adecco,Direktor Logistike,13.08.2021.,http://poslovi.infostud.com/posao/Direktor-Logistike/Adecco/375490
Inozemstvo,"Beograd, Srbija",Workforce,Prodavac - promoter,13.08.2021.,http://poslovi.infostud.com/posao/Prodavac-promoter/Workforce/375485
Inozemstvo,"Beograd, Srbija",Deming d.o.o.,Tesar,13.08.2021.,http://poslovi.infostud.com/posao/Tesar/Deming-d.o.o./375482
Zagreb i Zagrebačka,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Diplomirana medicinska sestra / diplomirani zdravstvenik,28.08.2021.,https://www.moj-posao.net/Posao/536851/Diplomirana-medicinska-sestra-diplomirani-zdravstvenik/
Zagreb i Zagrebačka,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Vodovodar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536850/Vodovodar-mz/
Zagreb i Zagrebačka,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Monter - vodja (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536849/Monter-vodja-mz/
Zagreb i Zagrebačka,Švicarska,"Direkt marketing, Andrej Ljubec s.p.",Mizar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536848/Mizar-mz/
Zagreb i Zagrebačka,Švicarska,"Direkt marketing, Andrej Ljubec s.p.",Električar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536847/Elektricar-mz/
Inozemstvo,"Pančevo, Srbija",M&M Militzer & Münch Transport & Logistics d.o.o.,Kurir u špediciji,13.08.2021.,http://poslovi.infostud.com/posao/Kurir-u-spediciji/MM-Militzer--Mnch-Transport--Logistics-d.o.o./375479
Inozemstvo,"Užice, Srbija",Terazije Sevojno d.o.o.,Komercijalista,13.08.2021.,http://poslovi.infostud.com/posao/Komercijalista/Terazije-Sevojno-d.o.o./375476
Zagreb i Zagrebačka,Njemačka,"Direkt marketing, Andrej Ljubec s.p.",Vodovodar - monter (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536846/Vodovodar-monter-mz/
Inozemstvo,"Beograd, Srbija",M&M Militzer & Münch Transport & Logistics d.o.o.,Referent špedicije,13.08.2021.,http://poslovi.infostud.com/posao/Referent-spedicije/MM-Militzer--Mnch-Transport--Logistics-d.o.o./375475
Inozemstvo,"Beograd, Srbija",Everseen d.o.o.,Machine Learning Research Scientist,13.08.2021.,http://poslovi.infostud.com/posao/Machine-Learning-Research-Scientist/Everseen-d.o.o./375474
Zagreb i Zagrebačka,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Električar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536845/Elektricar-mz/
Inozemstvo,"Beograd, Srbija",Everseen d.o.o.,Machine Learning Engineer,13.08.2021.,http://poslovi.infostud.com/posao/Machine-Learning-Engineer/Everseen-d.o.o./375473
Zagreb i Zagrebačka,Austrija,"Direkt marketing, Andrej Ljubec s.p.",Diplomirana medicinska sestra / diplomirani zdravstvenik,28.08.2021.,https://www.moj-posao.net/Posao/536841/Diplomirana-medicinska-sestra-diplomirani-zdravstvenik/
Zagreb i Zagrebačka,"Berlin, Njemačka","Direkt marketing, Andrej Ljubec s.p.",Fasader (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536840/Fasader-mz/
Inozemstvo,"Beograd, Srbija",Imlek a.d.,Operater pasterizacije,13.08.2021.,http://poslovi.infostud.com/posao/Operater-pasterizacije/Imlek-a.d./375472
Zagreb i Zagrebačka,"Celovec, Austrija","Direkt marketing, Andrej Ljubec s.p.",Fasader (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536839/Fasader-mz/
Inozemstvo,"Beograd, Srbija",PU Bambi i drugari,Medicinska sestra-vaspitač,13.08.2021.,http://poslovi.infostud.com/posao/Medicinska-sestra-vaspitac/PU-Bambi-i-drugari/375470
Inozemstvo,"Pančevo, Srbija",M&M Militzer & Münch Transport & Logistics d.o.o.,Referent špedicije,13.08.2021.,http://poslovi.infostud.com/posao/Referent-spedicije/MM-Militzer--Mnch-Transport--Logistics-d.o.o./375468
Inozemstvo,"Beograd, Srbija",Tri Rest d.o.o.,Moler,13.08.2021.,http://poslovi.infostud.com/posao/Moler/Tri-Rest-d.o.o./375467
Inozemstvo,"Novi Sad, Srbija",C.I.A.K. Truck d.o.o.,Komercijalista na terenu - rezervni delovi,13.08.2021.,http://poslovi.infostud.com/posao/Komercijalista-na-terenu-rezervni-delovi/C.I.A.K.-Truck-d.o.o./375464
Zagreb i Zagrebačka,Njemačka,"Direkt marketing, Andrej Ljubec s.p.",Monter (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536838/Monter-mz/
Zagreb i Zagrebačka,Njemačka,"Direkt marketing, Andrej Ljubec s.p.",Monter Sprinkler protipožarnih sistemov (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536837/Monter-Sprinkler-protipozarnih-sistemov-mz/
Zagreb i Zagrebačka,Split,"KONTA d.o.o. za građenje, trgovinu i usluge",Monter suhe gradnje (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536803/Monter-suhe-gradnje-mz/
Zagreb i Zagrebačka,Slavonski Brod,MS-MONT d.o.o. za proizvodnju i usluge,Pomoćni monter skela (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/536752/Pomocni-monter-skela-mz/
Inozemstvo,"Gornji Milanovac, Srbija",O.Z. Danivizard,Službenik obezbeđenja bez oružja,13.08.2021.,http://poslovi.infostud.com/posao/Sluzbenik-obezbedjenja-bez-oruzja/O.Z.-Danivizard/375463
Inozemstvo,"Beograd, Srbija",O.Z. Danivizard,Samostalni knjigovođa,13.08.2021.,http://poslovi.infostud.com/posao/Samostalni-knjigovodja/O.Z.-Danivizard/375462
Zagreb i Zagrebačka,Slavonski Brod,MS-MONT d.o.o. za proizvodnju i usluge,Monter skela (m/ž),16.08.2021.,https://www.moj-posao.net/Posao/536751/Monter-skela-mz/
Zagreb i Zagrebačka,Rijeka,Mautner BAU DEKO društvo s ograničenom odgovornošću za poslovanje nekretninama i usluge,Spremač / Spremačica,27.08.2021.,https://www.moj-posao.net/Posao/536750/Spremac-Spremacica/
Inozemstvo,"Novi Sad, Srbija",C.I.A.K. Truck d.o.o.,Prodavac rezervnih delova,13.08.2021.,http://poslovi.infostud.com/posao/Prodavac-rezervnih-delova/C.I.A.K.-Truck-d.o.o./375461
Zagreb i Zagrebačka,Rijeka,Mautner BAU DEKO društvo s ograničenom odgovornošću za poslovanje nekretninama i usluge,Monter suhe gradnje (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536749/Monter-suhe-gradnje-mz/
Inozemstvo,"Beograd, Srbija",O.Z. Danivizard,Leasing Manager,13.08.2021.,http://poslovi.infostud.com/posao/Leasing-Manager/O.Z.-Danivizard/375460
Zagreb i Zagrebačka,Rijeka,Mautner BAU DEKO društvo s ograničenom odgovornošću za poslovanje nekretninama i usluge,Ličilac (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536748/Licilac-mz/
Zagreb i Zagrebačka,Novalja,"TINA obrt za ugostiteljstvo, vl.Martina Bogdanović, Novalja, Čiponjac I 2",Konobar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536743/Konobar-mz/
Inozemstvo,"Beograd, Srbija",HUTP Moskva d.o.o.,Konobar,13.08.2021.,http://poslovi.infostud.com/posao/Konobar/HUTP-Moskva-d.o.o./375457
Inozemstvo,"Beograd, Srbija",Zlatar UZR,Konobar,13.08.2021.,http://poslovi.infostud.com/posao/Konobar/Zlatar-UZR/375455
Zagreb i Zagrebačka,Poreč,"TINA, obrt za ugostiteljstvo, vl. Franko Mileša, Višnjan, Kočići 2",Pomoćni kuhinjski radnik (m/ž),12.08.2021.,https://www.moj-posao.net/Posao/536742/Pomocni-kuhinjski-radnik-mz/
Inozemstvo,"Beograd, Srbija",O.Z. Danivizard,Property Manager,13.08.2021.,http://poslovi.infostud.com/posao/Property-Manager/O.Z.-Danivizard/375454
Inozemstvo,"Beograd, Srbija",Zlatar UZR,Kuvar,13.08.2021.,http://poslovi.infostud.com/posao/Kuvar/Zlatar-UZR/375453
Inozemstvo,"Novi Sad, Srbija",NEO Inženjering d.o.o.,Saradnik na izradi tehničkih crteža i projektne dokumentacije,13.08.2021.,http://poslovi.infostud.com/posao/Saradnik-na-izradi-tehnickih-crteza-i-projektne-dokumentacije/NEO-Inzenjering-d.o.o./375452
Inozemstvo,"Beograd, Srbija",Sprint art d.o.o.,Operater u pripremi za štampu,13.08.2021.,http://poslovi.infostud.com/posao/Operater-u-pripremi-za-stampu/Sprint-art-d.o.o./375451
Zagreb i Zagrebačka,Split,BEŠLIĆ d.o.o. za gradnju,Rukovatelj bagerom (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536733/Rukovatelj-bagerom-mz/
Zagreb i Zagrebačka,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Tesar (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536692/Tesar-mz/
Zagreb i Zagrebačka,Petrinja,"GS GRAĐENJE, GRAĐEVINSKI OBRT, SEBASTIJAN GUSIĆ",Pomoćni građevinski radnik (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/536691/Pomocni-gradjevinski-radnik-mz/
Zagreb i Zagrebačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Zidar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536710/Zidar-mz/
Zagreb i Zagrebačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536709/Tesar-mz/
Zagreb i Zagrebačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Pomoćni građevinski radnik (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536708/Pomocni-gradjevinski-radnik-mz/
Zagreb i Zagrebačka,Cernik,KALA INŽENJERING društvo s ograničenom odgovornošću za trgovinu i graditeljstvo,Fasader (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536707/Fasader-mz/
Zagreb i Zagrebačka,"München, Stuttgart, Njemačka",K&M GmbH & Co.KG,Radnik na poslovima inventure (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536456/Radnik-na-poslovima-inventure-mz/
Inozemstvo,"Novi Sad, Srbija",TIAC d.o.o.,.NET Developer,13.08.2021.,http://poslovi.infostud.com/posao/.NET-Developer/TIAC-d.o.o./375450
Inozemstvo,"Beograd, Kragujevac, Niš, Novi Sad, Požarevac, Subotica, Zrenjanin, Srbija",Knjaz Miloš Natura d.o.o.,Vozač dostavljač,13.08.2021.,http://poslovi.infostud.com/posao/Vozac-dostavljac/Knjaz-Milos-Natura-d.o.o./375449
Zagreb i Zagrebačka,"Okolica Graza, Austrija",Trenkwalder,Radnik u proizvodnji (m/ž),12.08.2021.,https://www.moj-posao.net/Posao/536622/Radnik-u-proizvodnji-mz/
Inozemstvo,"Zaječar, Srbija",Aptiv Mobility Services d.o.o.,Reliability Coordinator,13.08.2021.,http://poslovi.infostud.com/posao/Reliability-Coordinator/Aptiv-Mobility-Services-d.o.o./375446
Inozemstvo,"Beograd, Srbija",E.S.-Komerc d.o.o.,Vozač - dostavljač,13.08.2021.,http://poslovi.infostud.com/posao/Vozac-dostavljac/E.S.-Komerc-d.o.o./375445
Zagreb i Zagrebačka,Njemačka,ImmoTec Personal,Instalater centralnog grijanja (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535798/Instalater-centralnog-grijanja-mz/
Inozemstvo,"Beograd, Srbija",Euroteam Engineering d.o.o.,Serviser opreme za tretman procesnih voda,13.08.2021.,http://poslovi.infostud.com/posao/Serviser-opreme-za-tretman-procesnih-voda/Euroteam-Engineering-d.o.o./375444
Inozemstvo,"Beograd, Srbija",Energoprojekt Niskogradnja a.d.,Saobraćajni tehničar,13.08.2021.,http://poslovi.infostud.com/posao/Saobracajni-tehnicar/Energoprojekt-Niskogradnja-a.d./375442
Inozemstvo,"Beograd, Srbija",Energoprojekt Niskogradnja a.d.,Rukovalac građevinske mašine - motogrejder,13.08.2021.,http://poslovi.infostud.com/posao/Rukovalac-gradjevinske-masine-motogrejder/Energoprojekt-Niskogradnja-a.d./375441
Inozemstvo,"Beograd, Srbija",Energoprojekt Niskogradnja a.d.,Građevinski inženjer - pripravnik,13.08.2021.,http://poslovi.infostud.com/posao/Gradjevinski-inzenjer-pripravnik/Energoprojekt-Niskogradnja-a.d./375440
Inozemstvo,"Vlasotince, Srbija",Workforce,Rukovodilac smene,13.08.2021.,http://poslovi.infostud.com/posao/Rukovodilac-smene/Workforce/375438
Inozemstvo,"Beograd, Srbija",Feniks-trade d.o.o.,Viljuškarista - magacioner,13.08.2021.,http://poslovi.infostud.com/posao/Viljuskarista-magacioner/Feniks-trade-d.o.o./375432
Inozemstvo,"Beograd, Novi Sad, Srbija",Studentska i omladinska zadruga Bulevar,Tehničar održavanja,13.08.2021.,http://poslovi.infostud.com/posao/Tehnicar-odrzavanja/Studentska-i-omladinska-zadruga-Bulevar/375431
Inozemstvo,"Beograd, Srbija",Beohram-Plus d.o.o.,Operater u proizvodnji,13.08.2021.,http://poslovi.infostud.com/posao/Operater-u-proizvodnji/Beohram-Plus-d.o.o./375430
Inozemstvo,"Pirot, Srbija",N Sport d.o.o.,Menadžer prodajnog objekta,13.08.2021.,http://poslovi.infostud.com/posao/Menadzer-prodajnog-objekta/N-Sport-d.o.o./375429
Inozemstvo,"Beograd, Srbija",O.Z. Danivizard,Call operater sa znanjem slovenačkog jezika,13.08.2021.,http://poslovi.infostud.com/posao/Call-operater-sa-znanjem-slovenackog-jezika/O.Z.-Danivizard/375428
Inozemstvo,"Pirot, Srbija",N Sport d.o.o.,Prodavac,13.08.2021.,http://poslovi.infostud.com/posao/Prodavac/N-Sport-d.o.o./375427
Inozemstvo,"Beograd, Srbija",O.Z. Danivizard,Call operater sa znanjem makedonskog jezika,13.08.2021.,http://poslovi.infostud.com/posao/Call-operater-sa-znanjem-makedonskog-jezika/O.Z.-Danivizard/375426
Zagreb i Zagrebačka,Njemačka,ImmoTec Personal,Električar (m/ž),29.08.2021.,https://www.moj-posao.net/Posao/535797/Elektricar-mz/
Zagreb i Zagrebačka,Njemačka,Dominik Matczak SILVERHAND,Monter vrata i prozora (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536543/Monter-vrata-i-prozora-mz/
Inozemstvo,"Belgrade, Srbija",SIA RS d.o.o.,Contact Center Agent - Slovenian language,13.08.2021.,http://poslovi.infostud.com/posao/Contact-Center-Agent-Slovenian-language/SIA-RS-d.o.o./375425
Zagreb i Zagrebačka,Njemačka,Dominik Matczak SILVERHAND,Građevinski električar (m/ž),14.08.2021.,https://www.moj-posao.net/Posao/536542/Gradjevinski-elektricar-mz/
Zagreb i Zagrebačka,"Lienz, Austrija",Trummer kadrovska agencija d.o.o.,Delavec v proizvodnji (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536673/Delavec-v-proizvodnji-mz/
Inozemstvo,"Vrnjačka i Soko Banja (poslodavac nudi smeštaj), Srbija",Opportunity Line d.o.o.,Buker,13.08.2021.,http://poslovi.infostud.com/posao/Buker/Opportunity-Line-d.o.o./375424
Zagreb i Zagrebačka,Njemačka,"M-PROJEKT, obrt za uređenje interijera, vl. Mario Kompes, Kravarsko, Prvi odvojak Pustičke ceste 2",Monter uredskog i brodskog namještaja (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536655/Monter-uredskog-i-brodskog-namjestaja-mz/
Zagreb i Zagrebačka,Zagreb,BUTKOVIC BAU društvo s ograničenom odgovornošću za usluge,Tesar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536624/Tesar-mz/
Inozemstvo,"Šabac, Srbija",Zorka Keramika d.o.o.,Rukovalac procesa presovanja i sušenja,13.08.2021.,http://poslovi.infostud.com/posao/Rukovalac-procesa-presovanja-i-susenja/Zorka-Keramika-d.o.o./375423
Zagreb i Zagrebačka,Donji Kneginec,"RD Systems društvo s ograničenom odgovornošću za proizvodnju, trgovinu i usluge",Industrijski monter (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536570/Industrijski-monter-mz/
Inozemstvo,"Više gradova u Srbiji, Srbija",Adecco,Brand Expert,13.08.2021.,http://poslovi.infostud.com/posao/Brand-Expert/Adecco/375422
Zagreb i Zagrebačka,Primorsko-goranska županija,Inart d.o.o,Zidar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536496/Zidar-mz/
Zagreb i Zagrebačka,Funtana,"IVICA JURKOVIĆ, UGOSTITELJSKI OBRT ""TRI SRCA"" FUNTANA, ISTARSKA 21",Servir (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536477/Servir-mz/
Zagreb i Zagrebačka,Brod Moravice,Industroplan - Industrial Engineering društvo s ograničenom odgovornošću za projektiranje i konstruiranje u strojogradnji,Samostalni cjevar (m/ž),18.08.2021.,https://www.moj-posao.net/Posao/536464/Samostalni-cjevar-mz/
Zagreb i Zagrebačka,Hvar,TETEX d.o.o.,Sobar / sobarica,27.08.2021.,https://www.moj-posao.net/Posao/536451/Sobar-sobarica/
Zagreb i Zagrebačka,Hvar,TETEX d.o.o.,Recepcionar (m/ž),27.08.2021.,https://www.moj-posao.net/Posao/536452/Recepcionar-mz/
Zagreb i Zagrebačka,Vrbovec,"POLJOPRIVREDNI OBRT  LUKINOVIĆ, VL. DAMIR LUKINOVIĆ, MARČANI 76",Mehaničar za kamione i radne strojeve (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536460/Mehanicar-za-kamione-i-radne-strojeve-mz/
Zagreb i Zagrebačka,Zagreb,"RELJA DOM društvo s ograničenom odgovornošću za građenje, trgovinu i usluge",Zidar - Tesar (m/ž),15.08.2021.,https://www.moj-posao.net/Posao/536449/Zidar-Tesar-mz/
Zagreb i Zagrebačka,Brezovec Zelinski,"""EDO"", Vuča vozila, vl. Edin Huzejrović , Donja Zelina , Brezovec Zelinski 2 C",Konobar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536376/Konobar-mz/
Inozemstvo,"Beograd (Zemun), Srbija",S.R.M.A. d.o.o.,Magacioner,13.08.2021.,http://poslovi.infostud.com/posao/Magacioner/S.R.M.A.-d.o.o./375421
Inozemstvo,"Beograd, Srbija",Air Serbia,Corporate Financial Control Manager–Commercial and Ground Operations,13.08.2021.,http://poslovi.infostud.com/posao/Corporate-Financial-Control-ManagerCommercial-and-Ground-Operations/Air-Serbia/375420
Zagreb i Zagrebačka,Brezovec Zelinski,"""EDO"", Vuča vozila, vl. Edin Huzejrović , Donja Zelina , Brezovec Zelinski 2 C",Autolimar (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536375/Autolimar-mz/
Zagreb i Zagrebačka,Brezovec Zelinski,"""EDO"", Vuča vozila, vl. Edin Huzejrović , Donja Zelina , Brezovec Zelinski 2 C",Autolakirer (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536374/Autolakirer-mz/
Inozemstvo,"Beograd, Srbija",Studentska i omladinska zadruga Bulevar,Radnik/ca na održavanju zelenih površina,13.08.2021.,http://poslovi.infostud.com/posao/Radnikca-na-odrzavanju-zelenih-povrsina/Studentska-i-omladinska-zadruga-Bulevar/375418
Inozemstvo,"Beograd, Srbija",Meridian Pay d.o.o.,Saradnik za disponiranje sredstava,13.08.2021.,http://poslovi.infostud.com/posao/Saradnik-za-disponiranje-sredstava/Meridian-Pay-d.o.o./375416
Zagreb i Zagrebačka,Njemačka,Playlife Sports GmbH,Djelatnik u sportskoj kladionici / Mitarbeiter als Kassierer in einem Wettbüro (m/w),17.08.2021.,https://www.moj-posao.net/Posao/536363/Djelatnik-u-sportskoj-kladionici-Mitarbeiter-als-Kassierer-in-einem-Wettbro-mw/
Zagreb i Zagrebačka,Umag,Studio Marić j.d.o.o.,Arhitekt (m/ž),13.08.2021.,https://www.moj-posao.net/Posao/535858/Arhitekt-mz/
Inozemstvo,"Beograd, Kragujevac, Zrenjanin, Srbija",JAFFA d.o.o,Merchandiser,13.08.2021.,http://poslovi.infostud.com/posao/Merchandiser/JAFFA-d.o.o/375413
Inozemstvo,"Beograd, Srbija",PU Kuća Malih Stopala,Strukovni vaspitač,13.08.2021.,http://poslovi.infostud.com/posao/Strukovni-vaspitac/PU-Kuca-Malih-Stopala/375412
Zagreb i Zagrebačka,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Voditelj gradilišta (m/ž),25.08.2021.,https://www.moj-posao.net/Posao/536322/Voditelj-gradilista-mz/
Inozemstvo,"Zemun, Srbija",Von Adelberg d.o.o.,Operater u proizvodnji,13.08.2021.,http://poslovi.infostud.com/posao/Operater-u-proizvodnji/Von-Adelberg-d.o.o./375411
Inozemstvo,"Beograd, Srbija",PU Kuća Malih Stopala,Medicinska sestra - vaspitač,13.08.2021.,http://poslovi.infostud.com/posao/Medicinska-sestra-vaspitac/PU-Kuca-Malih-Stopala/375410
Inozemstvo,"Beograd, Srbija",Macchina Security d.o.o.,Saradnik za tehničku podršku i puštanje sistema tehničke zaštite u rad,13.08.2021.,http://poslovi.infostud.com/posao/Saradnik-za-tehnicku-podrsku-i-pustanje-sistema-tehnicke-zastite-u-rad/Macchina-Security-d.o.o./375408
Inozemstvo,"Beograd, Srbija",Studentska i omladinska zadruga Bulevar,Radnik na održavanju podnih i staklenih površina,13.08.2021.,http://poslovi.infostud.com/posao/Radnik-na-odrzavanju-podnih-i-staklenih-povrsina/Studentska-i-omladinska-zadruga-Bulevar/375407
Zagreb i Zagrebačka,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Zavarivač (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536318/Zavarivac-mz/
Zagreb i Zagrebačka,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Cjevar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536317/Cjevar-mz/
Zagreb i Zagrebačka,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Brodomonter (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536316/Brodomonter-mz/
Zagreb i Zagrebačka,"Pordenone, Italija","ADRIATIC 21 društvo s ograničenom odgovornošću za gradnju i popravak brodova i čamaca, projektiranje nacrta plovila i proizvodnju proizvoda od metala",Bravar (m/ž),23.08.2021.,https://www.moj-posao.net/Posao/536315/Bravar-mz/
Zagreb i Zagrebačka,Austrija,Euro Career j.d.o.o.,Maser (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536162/Maser-mz/
Zagreb i Zagrebačka,Austrija,Euro Career j.d.o.o.,Slastičar (m/ž),26.08.2021.,https://www.moj-posao.net/Posao/536161/Slasticar-mz/
Zagreb i Zagrebačka,Austrija,Euro Career j.d.o.o.,Sobar / Sobarica,26.08.2021.,https://www.moj-posao.net/Posao/536160/Sobar-Sobarica/
Inozemstvo,"Beograd, Srbija",Adecco,Sales Consultant,13.08.2021.,http://poslovi.infostud.com/posao/Sales-Consultant/Adecco/375406
